 INFO | ✅ Đã lưu Device IDs!
 INFO | Kết nối đến WebSocket URI: wss://50.118.166.173?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiJiNGFmNDFmYS03MTlmLTQyYzEtYjhjMS04NzgzZWNmZDk4NTEiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoidUZDRktrNkg3Rm1KZENzIiwiYXVkIjpbIjE0Mi41NC4yMzcuMzQiXSwiZXhwIjoxNzUzODc4MzM4LCJuYmYiOjE3NTM4NzgyNzgsImlhdCI6MTc1Mzg3ODI3OCwianRpIjoiMnZzeWdzckJfVjlnWDRrN1BudlRwIn0.bRIqM0o01yl8va198IBZVWo1DrYU2XiXyrFabn8ndrGlkFjI4YhwBvypLmhVEmTMcNEqTtcPFlunEoip3gAnXQDRi8_M2helDb-mAQsly26ngnJqqR9pk1-gDLHPzLcXF4OwtiNKPEj06bdJW4VQHF1t3Tsfi26rV_3OzdxchKUeQw_Qbi0J0GkDlSbKFussq3D65DTCmuOumIIQ9cNxKgddOnT1Aizl2ay_ag_wI1awhRbnCiVQEXaGgG92i_By4j3DTiaxbympL2lKQuPeH2YJSZwriFFNjkeVODIdfDaNy6EKtQggT2s9HjVpte020wkpMkmrPVIcRx_RLiNSAg
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://123.141.181.8:5031: Cannot connect to host 123.141.181.8:5031 ssl:<ssl.SSLContext object at 0x0000017AF864E720> [Connect call failed ('123.141.181.8', 5031)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://123.141.181.8:5031 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 8e579193-0a41-4380-9319-446b2943984b
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://176.105.220.74:3129: Cannot connect to host 176.105.220.74:3129 ssl:<ssl.SSLContext object at 0x0000017AF864E960> [Connect call failed ('176.105.220.74', 3129)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://176.105.220.74:3129 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 23d363d1-81fe-481f-9416-7be344baf414
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.251.74.184:3128: Cannot connect to host 47.251.74.184:3128 ssl:<ssl.SSLContext object at 0x0000017AF864EF90> [Connect call failed ('47.251.74.184', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.251.74.184:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 6a45928d-2c14-48d4-89c7-fd1ec2398a5f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://103.1.50.45:3125: Cannot connect to host 103.1.50.45:3125 ssl:<ssl.SSLContext object at 0x0000017AF864F0B0> [Connect call failed ('103.1.50.45', 3125)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://103.1.50.45:3125 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d9297521-b166-43b7-ba26-7b07a4bafaf6
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://201.204.47.67:5678: Cannot connect to host 201.204.47.67:5678 ssl:<ssl.SSLContext object at 0x0000017AF864F770> [Connect call failed ('201.204.47.67', 5678)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://201.204.47.67:5678 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b3227966-f2b7-4b01-b763-2da3b163ac9f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://39.102.214.152:9098: Cannot connect to host 39.102.214.152:9098 ssl:<ssl.SSLContext object at 0x0000017AF864F9B0> [Connect call failed ('39.102.214.152', 9098)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://39.102.214.152:9098 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 58d48ef4-02b7-4f30-9d73-a07a96ae4972
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.254.56.241:3128: Cannot connect to host 47.254.56.241:3128 ssl:<ssl.SSLContext object at 0x0000017AF864FAD0> [Connect call failed ('47.254.56.241', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.254.56.241:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 0a49e276-22a4-40a2-890d-899a31bbf99f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.119.164.33:8090: Cannot connect to host 47.119.164.33:8090 ssl:<ssl.SSLContext object at 0x0000017AF87640E0> [Connect call failed ('47.119.164.33', 8090)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.119.164.33:8090 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5789b895-bddd-4f50-bdbe-70e4fbe835c8
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://177.73.69.247:3127: Cannot connect to host 177.73.69.247:3127 ssl:<ssl.SSLContext object at 0x0000017AF8764320> [Connect call failed ('177.73.69.247', 3127)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://177.73.69.247:3127 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: eb7ae516-b785-4413-b565-09151313417c
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://206.189.140.195:3128: Cannot connect to host 206.189.140.195:3128 ssl:<ssl.SSLContext object at 0x0000017AF8764440> [Connect call failed ('206.189.140.195', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://206.189.140.195:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: e121b73a-3550-43d7-aa0f-5cd5ade836ca
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.254.19.90:3128: Cannot connect to host 47.254.19.90:3128 ssl:<ssl.SSLContext object at 0x0000017AF8764560> [Connect call failed ('47.254.19.90', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.254.19.90:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 759e5c41-9d1c-4850-bf85-75857d74e387
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.254.127.197:3128: Cannot connect to host 47.254.127.197:3128 ssl:<ssl.SSLContext object at 0x0000017AF8764950> [Connect call failed ('47.254.127.197', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.254.127.197:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: edc3deec-0b3a-4d8f-8dfe-83ae3e60ac73
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://190.128.134.66:999: Cannot connect to host 190.128.134.66:999 ssl:<ssl.SSLContext object at 0x0000017AF8765130> [Connect call failed ('190.128.134.66', 999)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://190.128.134.66:999 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 03259866-4d3a-431b-860a-a9bef036c43e
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://98.191.238.177:80: Cannot connect to host 98.191.238.177:80 ssl:<ssl.SSLContext object at 0x0000017AF8765250> [Connect call failed ('98.191.238.177', 80)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://98.191.238.177:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b261c9d3-6f5c-45b6-8d86-453b9771291a
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://157.20.253.195:1111: Cannot connect to host 157.20.253.195:1111 ssl:<ssl.SSLContext object at 0x0000017AF8765370> [Connect call failed ('157.20.253.195', 1111)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://157.20.253.195:1111 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 0c8caedc-3785-4f6b-8d9f-24ecdf284854
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://8.138.131.110:8081: [Errno 10060] Couldn't connect to proxy 8.138.131.110:8081 [Connect call failed ('8.138.131.110', 8081)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://8.138.131.110:8081 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: dfd7b99a-6d3b-4768-acdd-36f051506542
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://8.138.125.130:9098: [Errno 10060] Couldn't connect to proxy 8.138.125.130:9098 [Connect call failed ('8.138.125.130', 9098)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://8.138.125.130:9098 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d6d2beca-8576-4bdb-9b15-78949f7e156d
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://8.130.34.237:8089: [Errno 10060] Couldn't connect to proxy 8.130.34.237:8089 [Connect call failed ('8.130.34.237', 8089)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://8.130.34.237:8089 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 3efed631-9932-41c2-968e-e1cc63124fcf
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://38.52.220.58:999: Cannot connect to host 38.52.220.58:999 ssl:<ssl.SSLContext object at 0x0000017AF8765AC0> [Connect call failed ('38.52.220.58', 999)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://38.52.220.58:999 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b5d97fcb-81fe-40c2-9b07-8ec8eb39e61e
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.88.30.59:3128: Cannot connect to host 47.88.30.59:3128 ssl:<ssl.SSLContext object at 0x0000017AF8765BE0> [Connect call failed ('47.88.30.59', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.88.30.59:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 4a00f4b5-7639-4cc0-9e28-08390c329e8a
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://8.138.125.130:6379: [Errno 10060] Couldn't connect to proxy 8.138.125.130:6379 [Connect call failed ('8.138.125.130', 6379)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://8.138.125.130:6379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 2cb67528-23e1-4698-84b2-603e3417e959
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://182.71.12.186:8080: Cannot connect to host 182.71.12.186:8080 ssl:<ssl.SSLContext object at 0x0000017AF8765FD0> [Connect call failed ('182.71.12.186', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://182.71.12.186:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: f50a900b-9443-4ac2-9915-589fcb0e98e6
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.251.173.174:3128: Cannot connect to host 47.251.173.174:3128 ssl:<ssl.SSLContext object at 0x0000017AF87660F0> [Connect call failed ('47.251.173.174', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.251.173.174:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: dc525998-f45d-4938-99cf-65d7524e782e
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://187.95.82.57:3629: Cannot connect to host 187.95.82.57:3629 ssl:<ssl.SSLContext object at 0x0000017AF87668D0> [Connect call failed ('187.95.82.57', 3629)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://187.95.82.57:3629 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 2dd3090a-3ece-4f3f-8b72-aa02efcc5831
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.121.182.88:3128: [Errno 10060] Couldn't connect to proxy 47.121.182.88:3128 [Connect call failed ('47.121.182.88', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.121.182.88:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 945bbdb0-e0cb-4188-b748-2d0a010fcbd7
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://8.130.34.44:8443: Cannot connect to host 8.130.34.44:8443 ssl:<ssl.SSLContext object at 0x0000017AF8766E70> [Connect call failed ('8.130.34.44', 8443)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://8.130.34.44:8443 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b7655777-3ce0-48a3-8453-26a5e41c578e
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.251.65.232:3128: Cannot connect to host 47.251.65.232:3128 ssl:<ssl.SSLContext object at 0x0000017AF87670B0> [Connect call failed ('47.251.65.232', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.251.65.232:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: ff5af28a-a727-416e-976d-7c30d4a73522
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://47.92.194.235:8085: Cannot connect to host 47.92.194.235:8085 ssl:<ssl.SSLContext object at 0x0000017AF87672F0> [Connect call failed ('47.92.194.235', 8085)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://47.92.194.235:8085 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 53dc43d9-7732-4e53-8245-c0aa54efff35
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://98.181.137.83:4145: [WinError 10054] An existing connection was forcibly closed by the remote host
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://98.181.137.83:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: dfd7b99a-6d3b-4768-acdd-36f051506542
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://51.158.68.28:16379: Cannot connect to host 51.158.68.28:16379 ssl:<ssl.SSLContext object at 0x0000017AF8767530> [Connect call failed ('51.158.68.28', 16379)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://51.158.68.28:16379 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5c30efa9-8297-498e-b043-3c4f13e6f622
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://41.65.103.17:1976: Cannot connect to host 41.65.103.17:1976 ssl:<ssl.SSLContext object at 0x0000017AF8767650> [Connect call failed ('41.65.103.17', 1976)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://41.65.103.17:1976 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: e4ea6ef6-6e65-4acd-ad88-ab675e9d1005
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://103.165.155.147:8080: Cannot connect to host 103.165.155.147:8080 ssl:<ssl.SSLContext object at 0x0000017AF87679B0> [Connect call failed ('103.165.155.147', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://103.165.155.147:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 53ddea9f-a7e3-4d34-a6e0-7bd50dc08579
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://122.248.46.26:4145: Server disconnected
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://122.248.46.26:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5c30efa9-8297-498e-b043-3c4f13e6f622
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://91.223.52.141:5678: Cannot connect to host 91.223.52.141:5678 ssl:<ssl.SSLContext object at 0x0000017AF8767F50> [Connect call failed ('91.223.52.141', 5678)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://91.223.52.141:5678 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: cb6e6494-240d-4526-9fee-209eeb62d63a
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://34.23.45.223:80: Cannot connect to host 34.23.45.223:80 ssl:<ssl.SSLContext object at 0x0000017AF9824200> [Connect call failed ('34.23.45.223', 80)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://34.23.45.223:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 1da0d2ac-8207-4e98-9772-fabe9a5dfce1
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://148.66.6.212:80: 400, message='Bad Request', url='http://148.66.6.212'
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://148.66.6.212:80 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5c30efa9-8297-498e-b043-3c4f13e6f622
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://144.91.81.25:3128: Cannot connect to host 144.91.81.25:3128 ssl:<ssl.SSLContext object at 0x0000017AF9824440> [Connect call failed ('144.91.81.25', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://144.91.81.25:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: c053b770-563e-4e76-bbd4-0300e8d45451
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://47.121.129.129:9080: Cannot connect to host 47.121.129.129:9080 ssl:<ssl.SSLContext object at 0x0000017AF9824560> [Connect call failed ('47.121.129.129', 9080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://47.121.129.129:9080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 9629b190-c8f4-4b01-a0bc-28309f4a6633
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://145.223.85.59:3128: Cannot connect to host 145.223.85.59:3128 ssl:<ssl.SSLContext object at 0x0000017AF9824680> [Connect call failed ('145.223.85.59', 3128)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://145.223.85.59:3128 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: c946ec76-881e-4133-ad2a-509489baf3b2
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://162.243.17.117:30084: Cannot connect to host 162.243.17.117:30084 ssl:<ssl.SSLContext object at 0x0000017AFB9140E0> [Connect call failed ('162.243.17.117', 30084)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Check-in thất bại: Mã trạng thái 503
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://162.243.17.117:30084 thất bại; xóa và xoay vòng.
 ERROR | Proxy socks5://72.205.0.93:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: e6eb51df-6f88-4fa5-a382-f6e879b7b8b6
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://39.104.23.154:8291: [Errno 10060] Couldn't connect to proxy 39.104.23.154:8291 [Connect call failed ('39.104.23.154', 8291)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 INFO | 🖥️ Device ID: 68fe9015-752c-4564-92c4-4bbb09bbc256
 ERROR | Proxy socks5://39.104.23.154:8291 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: b1b71dc1-cb24-411a-9f1e-6cebddf6fdb4
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://186.96.15.70:8080: Cannot connect to host 186.96.15.70:8080 ssl:<ssl.SSLContext object at 0x0000017AF9824E60> [Connect call failed ('186.96.15.70', 8080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://186.96.15.70:8080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: adf937ff-bf7d-4336-ab5b-186d4ddd979c
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.251.87.74:13: [Errno 10060] Couldn't connect to proxy 47.251.87.74:13 [Connect call failed ('47.251.87.74', 13)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.251.87.74:13 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d60889b6-c637-44a5-b116-2e23a80a875c
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.119.19.221:9080: [Errno 10060] Couldn't connect to proxy 47.119.19.221:9080 [Connect call failed ('47.119.19.221', 9080)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.119.19.221:9080 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 5ce52563-ced8-40d6-950c-a535e3b1b0cc
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks4://177.184.67.73:4145: Cannot connect to host 177.184.67.73:4145 ssl:<ssl.SSLContext object at 0x0000017AF9825AC0> [Connect call failed ('177.184.67.73', 4145)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks4://177.184.67.73:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 843a0eaf-dcef-49bb-a437-90c0806f03e2
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://125.87.84.195:2324: [Errno 10060] Couldn't connect to proxy 125.87.84.195:2324 [Connect call failed ('125.87.84.195', 2324)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://125.87.84.195:2324 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 1c0a6a2b-a955-40f8-97f3-0db1c9b7e95c
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://41.33.203.228:1976: Cannot connect to host 41.33.203.228:1976 ssl:<ssl.SSLContext object at 0x0000017AF8765010> [Connect call failed ('41.33.203.228', 1976)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://41.33.203.228:1976 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 13edd593-69ef-4d44-a439-e621a06f747c
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.254.36.213:8888: [Errno 10060] Couldn't connect to proxy 47.254.36.213:8888 [Connect call failed ('47.254.36.213', 8888)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.254.36.213:8888 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 427683ea-f366-4278-9645-686647dff7cb
 INFO | Kết nối đến WebSocket URI: wss://50.118.166.188?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJicm93c2VySWQiOiJmNDQxNjBmOC1hNGMxLTQwOTAtOTA5Ny01MWQzYzc0NzNjN2YiLCJ1c2VyQWdlbnQiOiJNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTMyLjAuMC4wIFNhZmFyaS81MzcuMzYgT1BSLzExNy4wLjAuMCIsInVzZXJJZCI6IjY4YzIxOWFkLTQ1OTEtNDg1Zi1hMGY1LTI4N2UzNTgzZjIxYiIsImRldmljZVR5cGUiOiJleHRlbnNpb24iLCJ2ZXJzaW9uIjoiNS4xLjEiLCJleHRlbnNpb25JZCI6ImxrYm5maWFqam1iaG5mbGVkaHBoaW9pbnBpY2tva2RpIiwiaXNzIjoiZGlyZWN0b3Itc2VydmVyIiwic3ViIjoielFRNFA2bjdLd0tnb2g3IiwiYXVkIjpbIjIxMi4yMjcuMTg5LjE2OCJdLCJleHAiOjE3NTM4NzgzNDEsIm5iZiI6MTc1Mzg3ODI4MSwiaWF0IjoxNzUzODc4MjgxLCJqdGkiOiJPVkk1RXBXRVBHNFQzaUJGVWJ3TFIifQ.aJdAle4EngPmJ2KUxcfjdPfvYvAulMcbR8G1JlmTkl0xiBhM8eI5OgD6DIZch-CUVKW_bYu4MUsKQc0HvzgSMrwJOdkrSLTnWykrb0eyPs1mqvXs8Gjld0EAZ-3RnPYWOlR_wqWoNZv2cdu2Bw0hDc-4rWMeVRXiD1hDXl7COxKcwL5XEaydfQmFzkCSY5eB0UGY54FyJFl2IWABeEtXAAuVtn7oy1PnLLVLcF2rHY-N6T6MxEX6wq1oSy0me0UDfIuZ10NOTgJ9iAgvPikjSJOzsSd5ozmux7yXWeOf1DeaqAVVrPagzPxWM1xML9NAgM3sUuV3H1KTeWylYOW1Xg
 ERROR | 🚫 Lỗi với proxy socks5://142.54.237.34:4145: [Errno 10061] Could not connect to proxy 142.54.237.34:4145 [Connect call failed ('142.54.237.34', 4145)]
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://47.238.134.126:999: [Errno 10060] Couldn't connect to proxy 47.238.134.126:999 [Connect call failed ('47.238.134.126', 999)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://47.238.134.126:999 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 771f999a-ba64-470d-b77e-37511a362928
 ERROR | Lỗi khi gửi yêu cầu POST với proxy socks5://142.54.239.1:4145: [Errno 10061] Couldn't connect to proxy 142.54.239.1:4145 [Connect call failed ('142.54.239.1', 4145)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy socks5://142.54.239.1:4145 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 6a45928d-2c14-48d4-89c7-fd1ec2398a5f
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://217.24.245.58:8079: Cannot connect to host 217.24.245.58:8079 ssl:<ssl.SSLContext object at 0x0000017AF8767920> [Connect call failed ('217.24.245.58', 8079)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://217.24.245.58:8079 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: 8491573b-7cae-462d-9e44-8f755baa5c25
 ERROR | Lỗi khi gửi yêu cầu POST với proxy http://67.43.236.18:6835: Cannot connect to host 67.43.236.18:6835 ssl:<ssl.SSLContext object at 0x0000017AF864F140> [Connect call failed ('67.43.236.18', 6835)]
 ERROR | Không nhận được endpoint WebSocket hoặc token hợp lệ
 ERROR | Proxy http://67.43.236.18:6835 thất bại; xóa và xoay vòng.
 INFO | 🖥️ Device ID: d9297521-b166-43b7-ba26-7b07a4bafaf6
